timestamp,iteration,pps,burst,tx_pkts,rx_pkts,tx_bps_l1,rx_bps_l1,avg_latency_us,min_latency_us,max_latency_us,jitter_us,drops,ooo,dup,seq_too_high,seq_too_low
2025-08-15 09:43:58,3,1000,100000,100000,100000,0.0,0.0,64.000,17.000,110.000,2.000,0,0,0,0,0
2025-08-15 09:45:39,4,1000,100000,100000,100000,0.0,0.0,76.000,18.000,131.000,9.000,0,0,0,0,0
2025-08-15 09:47:19,5,1000,100000,100000,100000,0.0,0.0,72.000,17.000,307.000,8.000,0,0,0,0,0
2025-08-15 09:49:00,6,1000,100000,100000,100000,0.0,0.0,64.000,18.000,113.000,3.000,0,0,0,0,0
2025-08-15 09:50:40,7,1000,100000,100000,100000,0.0,0.0,76.000,17.000,279.000,8.000,0,0,0,0,0
2025-08-15 09:50:51,1,10000,100000,100000,100000,0.0,0.0,16.000,15.000,51.000,0.000,0,0,0,0,0
2025-08-15 09:51:02,2,10000,100000,100000,100000,0.0,0.0,16.000,15.000,186.000,0.000,0,0,0,0,0
2025-08-15 09:51:12,3,10000,100000,100000,100000,0.0,0.0,16.000,13.000,52.000,0.000,0,0,0,0,0
2025-08-15 09:51:23,4,10000,100000,100000,100000,0.0,0.0,16.000,15.000,68.000,0.000,0,0,0,0,0
2025-08-15 09:51:33,5,10000,100000,100000,100000,0.0,0.0,16.000,15.000,57.000,0.000,0,0,0,0,0
2025-08-15 09:51:44,6,10000,100000,100000,100000,0.0,0.0,16.000,15.000,66.000,1.000,0,0,0,0,0
2025-08-15 09:51:55,7,10000,100000,100000,100000,0.0,0.0,16.000,15.000,243.000,0.000,0,0,0,0,0
