timestamp,iteration,pps,burst,tx_pkts,rx_pkts,tx_bps_l1,rx_bps_l1,avg_latency_us,min_latency_us,max_latency_us,jitter_us,drops,ooo,dup,seq_too_high,seq_too_low
2025-08-18 06:16:44,3,1000,100000,100000,100000,0.0,0.0,75.000,18.000,110.000,9.000,0,0,0,0,0
2025-08-18 06:18:24,4,1000,100000,100000,100000,0.0,0.0,65.000,18.000,111.000,4.000,0,0,0,0,0
2025-08-18 06:20:05,5,1000,100000,100000,100000,0.0,0.0,77.000,18.000,111.000,6.000,0,0,0,0,0
2025-08-18 06:21:46,6,1000,100000,100000,100000,0.0,0.0,77.000,18.000,112.000,8.000,0,0,0,0,0
2025-08-18 06:23:26,7,1000,100000,100000,100000,0.0,0.0,70.000,15.000,7330.000,9.000,0,0,0,0,0
2025-08-18 06:23:37,1,10000,100000,100000,100000,0.0,0.0,16.000,15.000,71.000,1.000,0,0,0,0,0
2025-08-18 06:23:47,2,10000,100000,100000,100000,0.0,0.0,16.000,15.000,60.000,0.000,0,0,0,0,0
2025-08-18 06:23:58,3,10000,100000,100000,100000,0.0,0.0,16.000,15.000,50.000,0.000,0,0,0,0,0
2025-08-18 06:24:09,4,10000,100000,100000,100000,0.0,0.0,16.000,15.000,69.000,0.000,0,0,0,0,0
2025-08-18 06:24:19,5,10000,100000,100000,100000,0.0,0.0,16.000,15.000,233.000,0.000,0,0,0,0,0
2025-08-18 06:24:30,6,10000,100000,100000,100000,0.0,0.0,16.000,15.000,65.000,0.000,0,0,0,0,0
2025-08-18 06:24:40,7,10000,100000,100000,100000,0.0,0.0,16.000,15.000,66.000,0.000,0,0,0,0,0
