timestamp,iteration,pps,burst,tx_pkts,rx_pkts,tx_bps_l1,rx_bps_l1,avg_latency_us,min_latency_us,max_latency_us,jitter_us,drops,ooo,dup,seq_too_high,seq_too_low
2025-08-15 16:04:35,1,100,1000,1000,1000,0.0,0.0,88.000,63.000,108.000,7.000,0,0,0,0,0
2025-08-15 16:04:45,2,100,1000,1000,1000,0.0,0.0,91.000,63.000,109.000,8.000,0,0,0,0,0
2025-08-15 16:04:56,3,100,1000,1000,1000,0.0,0.0,87.000,62.000,110.000,10.000,0,0,0,0,0
2025-08-15 16:05:06,4,100,1000,1000,1000,0.0,0.0,91.000,65.000,113.000,6.000,0,0,0,0,0
2025-08-15 16:05:17,5,100,1000,1000,1000,0.0,0.0,89.000,65.000,117.000,9.000,0,0,0,0,0
2025-08-15 16:05:28,6,100,1000,1000,1000,0.0,0.0,78.000,35.000,113.000,3.000,0,0,0,0,0
2025-08-15 16:05:38,7,100,1000,1000,1000,0.0,0.0,91.000,62.000,112.000,4.000,0,0,0,0,0
2025-08-15 16:05:40,1,1000,1000,1000,1000,0.0,0.0,84.000,64.000,110.000,8.000,0,0,0,0,0
2025-08-15 16:05:41,2,1000,1000,1000,1000,0.0,0.0,81.000,62.000,111.000,10.000,0,0,0,0,0
2025-08-15 16:05:43,3,1000,1000,1000,1000,0.0,0.0,81.000,40.000,109.000,7.000,0,0,0,0,0
2025-08-15 16:05:45,4,1000,1000,1000,1000,0.0,0.0,73.000,67.000,87.000,3.000,0,0,0,0,0
2025-08-15 16:05:46,5,1000,1000,1000,1000,0.0,0.0,84.000,36.000,108.000,8.000,0,0,0,0,0
2025-08-15 16:05:48,6,1000,1000,1000,1000,0.0,0.0,73.000,25.000,95.000,5.000,0,0,0,0,0
2025-08-15 16:05:49,7,1000,1000,1000,1000,0.0,0.0,81.000,62.000,100.000,8.000,0,0,0,0,0
2025-08-15 16:05:51,1,10000,1000,10000,10000,0.0,0.0,24.000,23.000,35.000,1.000,0,0,0,0,0
2025-08-15 16:05:53,2,10000,1000,10000,10000,0.0,0.0,24.000,23.000,36.000,1.000,0,0,0,0,0
2025-08-15 16:05:54,3,10000,1000,10000,10000,0.0,0.0,24.000,23.000,75.000,1.000,0,0,0,0,0
2025-08-15 16:05:56,4,10000,1000,10000,10000,0.0,0.0,28.000,23.000,48.000,0.000,0,0,0,0,0
2025-08-15 16:05:57,5,10000,1000,10000,10000,0.0,0.0,24.000,23.000,52.000,1.000,0,0,0,0,0
2025-08-15 16:05:59,6,10000,1000,10000,10000,0.0,0.0,24.000,23.000,44.000,0.000,0,0,0,0,0
2025-08-15 16:06:01,7,10000,1000,10000,10000,0.0,0.0,24.000,23.000,35.000,0.000,0,0,0,0,0
2025-08-15 16:07:41,1,100,10000,10000,10000,0.0,0.0,88.000,61.000,113.000,7.000,0,0,0,0,0
2025-08-15 16:09:22,2,100,10000,10000,10000,0.0,0.0,87.000,35.000,116.000,11.000,0,0,0,0,0
2025-08-15 16:11:02,3,100,10000,10000,10000,0.0,0.0,77.000,62.000,116.000,4.000,0,0,0,0,0
2025-08-15 16:12:43,4,100,10000,10000,10000,0.0,0.0,86.000,34.000,134.000,13.000,0,0,0,0,0
2025-08-15 16:14:24,5,100,10000,10000,10000,0.0,0.0,92.000,26.000,116.000,4.000,0,0,0,0,0
2025-08-15 16:16:04,6,100,10000,10000,10000,0.0,0.0,92.000,32.000,115.000,7.000,0,0,0,0,0
2025-08-15 16:17:45,7,100,10000,10000,10000,0.0,0.0,90.000,37.000,118.000,6.000,0,0,0,0,0
2025-08-15 16:17:55,1,1000,10000,10000,10000,0.0,0.0,83.000,41.000,108.000,11.000,0,0,0,0,0
2025-08-15 16:18:06,2,1000,10000,10000,10000,0.0,0.0,82.000,61.000,110.000,6.000,0,0,0,0,0
2025-08-15 16:18:17,3,1000,10000,10000,10000,0.0,0.0,81.000,33.000,192.000,8.000,0,0,0,0,0
2025-08-15 16:18:27,4,1000,10000,10000,10000,0.0,0.0,85.000,26.000,113.000,5.000,0,0,0,0,0
2025-08-15 16:18:38,5,1000,10000,10000,10000,0.0,0.0,83.000,36.000,113.000,6.000,0,0,0,0,0
2025-08-15 16:18:48,6,1000,10000,10000,10000,0.0,0.0,84.000,27.000,109.000,7.000,0,0,0,0,0
2025-08-15 16:18:59,7,1000,10000,10000,10000,0.0,0.0,83.000,35.000,118.000,6.000,0,0,0,0,0
2025-08-15 16:19:01,1,10000,10000,10000,10000,0.0,0.0,24.000,23.000,35.000,0.000,0,0,0,0,0
2025-08-15 16:19:02,2,10000,10000,10000,10000,0.0,0.0,24.000,23.000,36.000,0.000,0,0,0,0,0
2025-08-15 16:19:04,3,10000,10000,10000,10000,0.0,0.0,24.000,23.000,42.000,0.000,0,0,0,0,0
2025-08-15 16:19:05,4,10000,10000,10000,10000,0.0,0.0,24.000,23.000,35.000,0.000,0,0,0,0,0
2025-08-15 16:19:07,5,10000,10000,10000,10000,0.0,0.0,24.000,23.000,35.000,0.000,0,0,0,0,0
2025-08-15 16:19:09,6,10000,10000,10000,10000,0.0,0.0,25.000,23.000,35.000,0.000,0,0,0,0,0
2025-08-15 16:19:10,7,10000,10000,10000,10000,0.0,0.0,24.000,23.000,36.000,0.000,0,0,0,0,0
2025-08-15 16:35:51,1,100,100000,100000,100000,0.0,0.0,90.000,28.000,125.000,11.000,0,0,0,0,0
2025-08-15 16:52:31,2,100,100000,100000,100000,0.0,0.0,86.000,27.000,123.000,12.000,0,0,0,0,0
2025-08-15 17:09:12,3,100,100000,100000,100000,0.0,0.0,92.000,28.000,122.000,6.000,0,0,0,0,0
2025-08-15 17:25:53,4,100,100000,100000,100000,0.0,0.0,88.000,27.000,122.000,11.000,0,0,0,0,0
2025-08-15 17:42:33,5,100,100000,100000,100000,0.0,0.0,86.000,28.000,122.000,12.000,0,0,0,0,0
2025-08-15 17:59:14,6,100,100000,100000,100000,0.0,0.0,92.000,26.000,121.000,2.000,0,0,0,0,0
2025-08-15 18:15:54,7,100,100000,100000,100000,0.0,0.0,82.000,28.000,121.000,6.000,0,0,0,0,0
2025-08-15 18:17:35,1,1000,100000,100000,100000,0.0,0.0,82.000,25.000,121.000,8.000,0,0,0,0,0
2025-08-15 18:19:16,2,1000,100000,100000,100000,0.0,0.0,73.000,25.000,119.000,6.000,0,0,0,0,0
2025-08-15 18:20:56,3,1000,100000,100000,100000,0.0,0.0,82.000,25.000,298.000,6.000,0,0,0,0,0
